	timestamp	length	highest_layer	host_ip	dest_ip	host_port	dest_port
1494	1521397361.410553	329	DNS	162.212.156.148	10.0.2.15	53	43917
1495	1521397361.410629	324	DNS	10.0.2.15	162.212.156.148	43917	53
1496	1521397361.424691	329	DNS	162.212.156.148	10.0.2.15	53	43917
1497	1521397361.424745	324	DNS	10.0.2.15	162.212.156.148	43917	53
1498	1521397361.438957	329	DNS	162.212.156.148	10.0.2.15	53	43917
1499	1521397361.439035	324	DNS	10.0.2.15	162.212.156.148	43917	53
1500	1521397361.453027	329	DNS	162.212.156.148	10.0.2.15	53	43917
1501	1521397361.453122	324	DNS	10.0.2.15	162.212.156.148	43917	53
1502	1521397361.466797	329	DNS	162.212.156.148	10.0.2.15	53	43917
1503	1521397361.466862	225	DNS	10.0.2.15	162.212.156.148	43917	53
1504	1521397361.481623	292	DNS	162.212.156.148	10.0.2.15	53	43917
1505	1521397361.481824	324	DNS	10.0.2.15	162.212.156.148	43917	53
1506	1521397361.498696	329	DNS	162.212.156.148	10.0.2.15	53	43917
1507	1521397361.498759	324	DNS	10.0.2.15	162.212.156.148	43917	53
1508	1521397361.513128	329	DNS	162.212.156.148	10.0.2.15	53	43917
1509	1521397361.513183	324	DNS	10.0.2.15	162.212.156.148	43917	53
1510	1521397361.526881	329	DNS	162.212.156.148	10.0.2.15	53	43917
1511	1521397361.526944	324	DNS	10.0.2.15	162.212.156.148	43917	53
1512	1521397361.541605	329	DNS	162.212.156.148	10.0.2.15	53	43917
1513	1521397361.54167	324	DNS	10.0.2.15	162.212.156.148	43917	53
1514	1521397361.556097	329	DNS	162.212.156.148	10.0.2.15	53	43917
1515	1521397361.556175	225	DNS	10.0.2.15	162.212.156.148	43917	53
1516	1521397361.578373	292	DNS	162.212.156.148	10.0.2.15	53	43917
1517	1521397361.578573	324	DNS	10.0.2.15	162.212.156.148	43917	53
1518	1521397361.592177	329	DNS	162.212.156.148	10.0.2.15	53	43917
1519	1521397361.592239	324	DNS	10.0.2.15	162.212.156.148	43917	53
1520	1521397361.606167	329	DNS	162.212.156.148	10.0.2.15	53	43917
1521	1521397361.606265	324	DNS	10.0.2.15	162.212.156.148	43917	53
1522	1521397361.621233	329	DNS	162.212.156.148	10.0.2.15	53	43917
1523	1521397361.621295	324	DNS	10.0.2.15	162.212.156.148	43917	53
1524	1521397361.63582	329	DNS	162.212.156.148	10.0.2.15	53	43917
1525	1521397361.635888	324	DNS	10.0.2.15	162.212.156.148	43917	53
1526	1521397361.650524	329	DNS	162.212.156.148	10.0.2.15	53	43917
1527	1521397361.650623	225	DNS	10.0.2.15	162.212.156.148	43917	53
1528	1521397361.667433	292	DNS	162.212.156.148	10.0.2.15	53	43917
1529	1521397361.667752	324	DNS	10.0.2.15	162.212.156.148	43917	53
1530	1521397361.682612	329	DNS	162.212.156.148	10.0.2.15	53	43917
1531	1521397361.682733	324	DNS	10.0.2.15	162.212.156.148	43917	53
1532	1521397361.699215	329	DNS	162.212.156.148	10.0.2.15	53	43917
1533	1521397361.699302	324	DNS	10.0.2.15	162.212.156.148	43917	53
1534	1521397361.714122	329	DNS	162.212.156.148	10.0.2.15	53	43917
1535	1521397361.71423	324	DNS	10.0.2.15	162.212.156.148	43917	53
1536	1521397361.729404	329	DNS	162.212.156.148	10.0.2.15	53	43917
1537	1521397361.729468	324	DNS	10.0.2.15	162.212.156.148	43917	53
1538	1521397361.744619	329	DNS	162.212.156.148	10.0.2.15	53	43917
1539	1521397361.744693	225	DNS	10.0.2.15	162.212.156.148	43917	53
1540	1521397361.75918	331	DNS	162.212.156.148	10.0.2.15	53	43917
1541	1521397361.75945	324	DNS	10.0.2.15	162.212.156.148	43917	53
1542	1521397361.773944	391	DNS	162.212.156.148	10.0.2.15	53	43917
1543	1521397361.774046	324	DNS	10.0.2.15	162.212.156.148	43917	53
1544	1521397361.790226	329	DNS	162.212.156.148	10.0.2.15	53	43917
1545	1521397361.790349	324	DNS	10.0.2.15	162.212.156.148	43917	53
1546	1521397361.80362	329	DNS	162.212.156.148	10.0.2.15	53	43917
1547	1521397361.803715	324	DNS	10.0.2.15	162.212.156.148	43917	53
1548	1521397361.818702	329	DNS	162.212.156.148	10.0.2.15	53	43917
1549	1521397361.818802	324	DNS	10.0.2.15	162.212.156.148	43917	53
1550	1521397361.832452	329	DNS	162.212.156.148	10.0.2.15	53	43917
1551	1521397361.832513	225	DNS	10.0.2.15	162.212.156.148	43917	53
1552	1521397361.850546	292	DNS	162.212.156.148	10.0.2.15	53	43917
1553	1521397361.850754	324	DNS	10.0.2.15	162.212.156.148	43917	53
1554	1521397361.864676	329	DNS	162.212.156.148	10.0.2.15	53	43917
1555	1521397361.864733	324	DNS	10.0.2.15	162.212.156.148	43917	53
1556	1521397361.878854	329	DNS	162.212.156.148	10.0.2.15	53	43917
1557	1521397361.878919	324	DNS	10.0.2.15	162.212.156.148	43917	53
1558	1521397361.893037	329	DNS	162.212.156.148	10.0.2.15	53	43917
1559	1521397361.893098	324	DNS	10.0.2.15	162.212.156.148	43917	53
1560	1521397361.915678	329	DNS	162.212.156.148	10.0.2.15	53	43917
1561	1521397361.915755	324	DNS	10.0.2.15	162.212.156.148	43917	53
1562	1521397361.929575	329	DNS	162.212.156.148	10.0.2.15	53	43917
1563	1521397361.929632	225	DNS	10.0.2.15	162.212.156.148	43917	53
1564	1521397361.949512	292	DNS	162.212.156.148	10.0.2.15	53	43917
1565	1521397361.949712	324	DNS	10.0.2.15	162.212.156.148	43917	53
1566	1521397361.964994	329	DNS	162.212.156.148	10.0.2.15	53	43917
1567	1521397361.965058	324	DNS	10.0.2.15	162.212.156.148	43917	53
1568	1521397361.978045	329	DNS	162.212.156.148	10.0.2.15	53	43917
1569	1521397361.97817	324	DNS	10.0.2.15	162.212.156.148	43917	53
1570	1521397361.998735	329	DNS	162.212.156.148	10.0.2.15	53	43917
1571	1521397361.998801	324	DNS	10.0.2.15	162.212.156.148	43917	53
1572	1521397362.013777	329	DNS	162.212.156.148	10.0.2.15	53	43917
1573	1521397362.013839	324	DNS	10.0.2.15	162.212.156.148	43917	53
1574	1521397362.032734	329	DNS	162.212.156.148	10.0.2.15	53	43917
1575	1521397362.032794	225	DNS	10.0.2.15	162.212.156.148	43917	53
1576	1521397362.046884	292	DNS	162.212.156.148	10.0.2.15	53	43917
1577	1521397362.047219	324	DNS	10.0.2.15	162.212.156.148	43917	53
1578	1521397362.060905	329	DNS	162.212.156.148	10.0.2.15	53	43917
1579	1521397362.060969	324	DNS	10.0.2.15	162.212.156.148	43917	53
1580	1521397362.076082	329	DNS	162.212.156.148	10.0.2.15	53	43917
1581	1521397362.076143	324	DNS	10.0.2.15	162.212.156.148	43917	53
1582	1521397362.089278	329	DNS	162.212.156.148	10.0.2.15	53	43917
1583	1521397362.089345	324	DNS	10.0.2.15	162.212.156.148	43917	53
1584	1521397362.103143	329	DNS	162.212.156.148	10.0.2.15	53	43917
1585	1521397362.10321	324	DNS	10.0.2.15	162.212.156.148	43917	53
1586	1521397362.117843	329	DNS	162.212.156.148	10.0.2.15	53	43917
1587	1521397362.117898	225	DNS	10.0.2.15	162.212.156.148	43917	53
1588	1521397362.132384	292	DNS	162.212.156.148	10.0.2.15	53	43917
1589	1521397362.132584	324	DNS	10.0.2.15	162.212.156.148	43917	53
1590	1521397362.147287	329	DNS	162.212.156.148	10.0.2.15	53	43917
1591	1521397362.147355	324	DNS	10.0.2.15	162.212.156.148	43917	53
1592	1521397362.161098	329	DNS	162.212.156.148	10.0.2.15	53	43917
1593	1521397362.161212	324	DNS	10.0.2.15	162.212.156.148	43917	53
1594	1521397362.175928	329	DNS	162.212.156.148	10.0.2.15	53	43917
1595	1521397362.176008	324	DNS	10.0.2.15	162.212.156.148	43917	53
1596	1521397362.18966	329	DNS	162.212.156.148	10.0.2.15	53	43917
1597	1521397362.189722	324	DNS	10.0.2.15	162.212.156.148	43917	53
1598	1521397362.204178	329	DNS	162.212.156.148	10.0.2.15	53	43917
1599	1521397362.20424	225	DNS	10.0.2.15	162.212.156.148	43917	53
1600	1521397362.251034	292	DNS	162.212.156.148	10.0.2.15	53	43917
1601	1521397362.251242	324	DNS	10.0.2.15	162.212.156.148	43917	53
1602	1521397362.265437	329	DNS	162.212.156.148	10.0.2.15	53	43917
1603	1521397362.265505	324	DNS	10.0.2.15	162.212.156.148	43917	53
1604	1521397362.278588	329	DNS	162.212.156.148	10.0.2.15	53	43917
1605	1521397362.27865	324	DNS	10.0.2.15	162.212.156.148	43917	53
1606	1521397362.292094	329	DNS	162.212.156.148	10.0.2.15	53	43917
1607	1521397362.292207	324	DNS	10.0.2.15	162.212.156.148	43917	53
1608	1521397362.305565	329	DNS	162.212.156.148	10.0.2.15	53	43917
1609	1521397362.305624	324	DNS	10.0.2.15	162.212.156.148	43917	53
1610	1521397362.319195	329	DNS	162.212.156.148	10.0.2.15	53	43917
1611	1521397362.319295	225	DNS	10.0.2.15	162.212.156.148	43917	53
1612	1521397362.345916	292	DNS	162.212.156.148	10.0.2.15	53	43917
1613	1521397362.346133	324	DNS	10.0.2.15	162.212.156.148	43917	53
1614	1521397362.359793	329	DNS	162.212.156.148	10.0.2.15	53	43917
1615	1521397362.359872	324	DNS	10.0.2.15	162.212.156.148	43917	53
1616	1521397362.375776	329	DNS	162.212.156.148	10.0.2.15	53	43917
1617	1521397362.375845	324	DNS	10.0.2.15	162.212.156.148	43917	53
1618	1521397362.391241	329	DNS	162.212.156.148	10.0.2.15	53	43917
1619	1521397362.391328	324	DNS	10.0.2.15	162.212.156.148	43917	53
1620	1521397362.404623	329	DNS	162.212.156.148	10.0.2.15	53	43917
1621	1521397362.404683	324	DNS	10.0.2.15	162.212.156.148	43917	53
1622	1521397362.418118	329	DNS	162.212.156.148	10.0.2.15	53	43917
1623	1521397362.418256	225	DNS	10.0.2.15	162.212.156.148	43917	53
1624	1521397362.43335	292	DNS	162.212.156.148	10.0.2.15	53	43917
1625	1521397362.433665	324	DNS	10.0.2.15	162.212.156.148	43917	53
1626	1521397362.447994	329	DNS	162.212.156.148	10.0.2.15	53	43917
1627	1521397362.448102	324	DNS	10.0.2.15	162.212.156.148	43917	53
1628	1521397362.46383	329	DNS	162.212.156.148	10.0.2.15	53	43917
1629	1521397362.463918	324	DNS	10.0.2.15	162.212.156.148	43917	53
1630	1521397362.477717	329	DNS	162.212.156.148	10.0.2.15	53	43917
1631	1521397362.477781	324	DNS	10.0.2.15	162.212.156.148	43917	53
1632	1521397362.49132	329	DNS	162.212.156.148	10.0.2.15	53	43917
1633	1521397362.491407	324	DNS	10.0.2.15	162.212.156.148	43917	53
1634	1521397362.505627	329	DNS	162.212.156.148	10.0.2.15	53	43917
1635	1521397362.505757	225	DNS	10.0.2.15	162.212.156.148	43917	53
1636	1521397362.520843	292	DNS	162.212.156.148	10.0.2.15	53	43917
1637	1521397362.521058	324	DNS	10.0.2.15	162.212.156.148	43917	53
1638	1521397362.535191	329	DNS	162.212.156.148	10.0.2.15	53	43917
1639	1521397362.535248	324	DNS	10.0.2.15	162.212.156.148	43917	53
1640	1521397362.585125	329	DNS	162.212.156.148	10.0.2.15	53	43917
1641	1521397362.585185	324	DNS	10.0.2.15	162.212.156.148	43917	53
1642	1521397362.602595	329	DNS	162.212.156.148	10.0.2.15	53	43917
1643	1521397362.602664	324	DNS	10.0.2.15	162.212.156.148	43917	53
1644	1521397362.619033	329	DNS	162.212.156.148	10.0.2.15	53	43917
1645	1521397362.619095	324	DNS	10.0.2.15	162.212.156.148	43917	53
1646	1521397362.636065	329	DNS	162.212.156.148	10.0.2.15	53	43917
1647	1521397362.636172	225	DNS	10.0.2.15	162.212.156.148	43917	53
1648	1521397362.671392	230	DNS	162.212.156.148	10.0.2.15	53	43917
1649	1521397362.671588	324	DNS	10.0.2.15	162.212.156.148	43917	53
1650	1521397362.684949	329	DNS	162.212.156.148	10.0.2.15	53	43917
1651	1521397362.685017	324	DNS	10.0.2.15	162.212.156.148	43917	53
1652	1521397362.699417	391	DNS	162.212.156.148	10.0.2.15	53	43917
1653	1521397362.699502	324	DNS	10.0.2.15	162.212.156.148	43917	53
1654	1521397362.714685	329	DNS	162.212.156.148	10.0.2.15	53	43917
1655	1521397362.714744	324	DNS	10.0.2.15	162.212.156.148	43917	53
1656	1521397362.72801	329	DNS	162.212.156.148	10.0.2.15	53	43917
1657	1521397362.728093	324	DNS	10.0.2.15	162.212.156.148	43917	53
1658	1521397362.743918	329	DNS	162.212.156.148	10.0.2.15	53	43917
1659	1521397362.743995	225	DNS	10.0.2.15	162.212.156.148	43917	53
1660	1521397362.780133	230	DNS	162.212.156.148	10.0.2.15	53	43917
1661	1521397362.780319	324	DNS	10.0.2.15	162.212.156.148	43917	53
1662	1521397362.794734	329	DNS	162.212.156.148	10.0.2.15	53	43917
1663	1521397362.794797	324	DNS	10.0.2.15	162.212.156.148	43917	53
1664	1521397362.808307	391	DNS	162.212.156.148	10.0.2.15	53	43917
1665	1521397362.808384	324	DNS	10.0.2.15	162.212.156.148	43917	53
1666	1521397362.82225	329	DNS	162.212.156.148	10.0.2.15	53	43917
1667	1521397362.822346	324	DNS	10.0.2.15	162.212.156.148	43917	53
1668	1521397362.83774	329	DNS	162.212.156.148	10.0.2.15	53	43917
1669	1521397362.837798	324	DNS	10.0.2.15	162.212.156.148	43917	53
1670	1521397362.851682	329	DNS	162.212.156.148	10.0.2.15	53	43917
1671	1521397362.85175	225	DNS	10.0.2.15	162.212.156.148	43917	53
1672	1521397362.887632	230	DNS	162.212.156.148	10.0.2.15	53	43917
1673	1521397362.887838	324	DNS	10.0.2.15	162.212.156.148	43917	53
1674	1521397362.901307	329	DNS	162.212.156.148	10.0.2.15	53	43917
1675	1521397362.901401	324	DNS	10.0.2.15	162.212.156.148	43917	53
1676	1521397362.915854	391	DNS	162.212.156.148	10.0.2.15	53	43917
1677	1521397362.916082	324	DNS	10.0.2.15	162.212.156.148	43917	53
1678	1521397362.930291	329	DNS	162.212.156.148	10.0.2.15	53	43917
1679	1521397362.930352	324	DNS	10.0.2.15	162.212.156.148	43917	53
1680	1521397362.948667	329	DNS	162.212.156.148	10.0.2.15	53	43917
1681	1521397362.948734	324	DNS	10.0.2.15	162.212.156.148	43917	53
1682	1521397362.96322	329	DNS	162.212.156.148	10.0.2.15	53	43917
1683	1521397362.963284	225	DNS	10.0.2.15	162.212.156.148	43917	53
1684	1521397362.997553	230	DNS	162.212.156.148	10.0.2.15	53	43917
1685	1521397362.99774	324	DNS	10.0.2.15	162.212.156.148	43917	53
1686	1521397363.013425	329	DNS	162.212.156.148	10.0.2.15	53	43917
1687	1521397363.013484	324	DNS	10.0.2.15	162.212.156.148	43917	53
1688	1521397363.033043	391	DNS	162.212.156.148	10.0.2.15	53	43917
1689	1521397363.03312	324	DNS	10.0.2.15	162.212.156.148	43917	53
1690	1521397363.051067	329	DNS	162.212.156.148	10.0.2.15	53	43917
1691	1521397363.051126	324	DNS	10.0.2.15	162.212.156.148	43917	53
1692	1521397363.066294	329	DNS	162.212.156.148	10.0.2.15	53	43917
1693	1521397363.066355	324	DNS	10.0.2.15	162.212.156.148	43917	53
1694	1521397363.080884	329	DNS	162.212.156.148	10.0.2.15	53	43917
1695	1521397363.080944	225	DNS	10.0.2.15	162.212.156.148	43917	53
1696	1521397363.114917	230	DNS	162.212.156.148	10.0.2.15	53	43917
1697	1521397363.115099	324	DNS	10.0.2.15	162.212.156.148	43917	53
1698	1521397363.128858	329	DNS	162.212.156.148	10.0.2.15	53	43917
1699	1521397363.128937	324	DNS	10.0.2.15	162.212.156.148	43917	53
1700	1521397363.142453	392	DNS	162.212.156.148	10.0.2.15	53	43917
1701	1521397363.142591	324	DNS	10.0.2.15	162.212.156.148	43917	53
1702	1521397363.156671	329	DNS	162.212.156.148	10.0.2.15	53	43917
1703	1521397363.156784	324	DNS	10.0.2.15	162.212.156.148	43917	53
1704	1521397363.1712	329	DNS	162.212.156.148	10.0.2.15	53	43917
1705	1521397363.171258	324	DNS	10.0.2.15	162.212.156.148	43917	53
1706	1521397363.19437	329	DNS	162.212.156.148	10.0.2.15	53	43917
1707	1521397363.19445	225	DNS	10.0.2.15	162.212.156.148	43917	53
1708	1521397363.229038	230	DNS	162.212.156.148	10.0.2.15	53	43917
1709	1521397363.22923	324	DNS	10.0.2.15	162.212.156.148	43917	53
1710	1521397363.243623	329	DNS	162.212.156.148	10.0.2.15	53	43917
1711	1521397363.243718	324	DNS	10.0.2.15	162.212.156.148	43917	53
1712	1521397363.257914	391	DNS	162.212.156.148	10.0.2.15	53	43917
1713	1521397363.257993	324	DNS	10.0.2.15	162.212.156.148	43917	53
1714	1521397363.27437	329	DNS	162.212.156.148	10.0.2.15	53	43917
1715	1521397363.274449	324	DNS	10.0.2.15	162.212.156.148	43917	53
1716	1521397363.289138	329	DNS	162.212.156.148	10.0.2.15	53	43917
1717	1521397363.289214	324	DNS	10.0.2.15	162.212.156.148	43917	53
1718	1521397363.306603	329	DNS	162.212.156.148	10.0.2.15	53	43917
1719	1521397363.306665	225	DNS	10.0.2.15	162.212.156.148	43917	53
1720	1521397363.321086	292	DNS	162.212.156.148	10.0.2.15	53	43917
1721	1521397363.321302	324	DNS	10.0.2.15	162.212.156.148	43917	53
1722	1521397363.334824	329	DNS	162.212.156.148	10.0.2.15	53	43917
1723	1521397363.334882	324	DNS	10.0.2.15	162.212.156.148	43917	53
1724	1521397363.349686	329	DNS	162.212.156.148	10.0.2.15	53	43917
1725	1521397363.349742	324	DNS	10.0.2.15	162.212.156.148	43917	53
1726	1521397363.368073	329	DNS	162.212.156.148	10.0.2.15	53	43917
1727	1521397363.368147	324	DNS	10.0.2.15	162.212.156.148	43917	53
1728	1521397363.38229	329	DNS	162.212.156.148	10.0.2.15	53	43917
1729	1521397363.382405	324	DNS	10.0.2.15	162.212.156.148	43917	53
1730	1521397363.398673	329	DNS	162.212.156.148	10.0.2.15	53	43917
1731	1521397363.39873	225	DNS	10.0.2.15	162.212.156.148	43917	53
1732	1521397363.434313	230	DNS	162.212.156.148	10.0.2.15	53	43917
1733	1521397363.4345	324	DNS	10.0.2.15	162.212.156.148	43917	53
1734	1521397363.451464	391	DNS	162.212.156.148	10.0.2.15	53	43917
1735	1521397363.451585	324	DNS	10.0.2.15	162.212.156.148	43917	53
1736	1521397363.465826	329	DNS	162.212.156.148	10.0.2.15	53	43917
1737	1521397363.465885	324	DNS	10.0.2.15	162.212.156.148	43917	53
1738	1521397363.480329	329	DNS	162.212.156.148	10.0.2.15	53	43917
1739	1521397363.48039	324	DNS	10.0.2.15	162.212.156.148	43917	53
1740	1521397363.494809	329	DNS	162.212.156.148	10.0.2.15	53	43917
1741	1521397363.494867	324	DNS	10.0.2.15	162.212.156.148	43917	53
1742	1521397363.509572	329	DNS	162.212.156.148	10.0.2.15	53	43917
1743	1521397363.509632	225	DNS	10.0.2.15	162.212.156.148	43917	53
1744	1521397363.54873	230	DNS	162.212.156.148	10.0.2.15	53	43917
1745	1521397363.548923	324	DNS	10.0.2.15	162.212.156.148	43917	53
1746	1521397363.564575	391	DNS	162.212.156.148	10.0.2.15	53	43917
1747	1521397363.564648	324	DNS	10.0.2.15	162.212.156.148	43917	53
1748	1521397363.579177	329	DNS	162.212.156.148	10.0.2.15	53	43917
1749	1521397363.579239	324	DNS	10.0.2.15	162.212.156.148	43917	53
1750	1521397363.605813	329	DNS	162.212.156.148	10.0.2.15	53	43917
1751	1521397363.605876	324	DNS	10.0.2.15	162.212.156.148	43917	53
1752	1521397363.621461	329	DNS	162.212.156.148	10.0.2.15	53	43917
1753	1521397363.62152	324	DNS	10.0.2.15	162.212.156.148	43917	53
1754	1521397363.634833	329	DNS	162.212.156.148	10.0.2.15	53	43917
1755	1521397363.634923	225	DNS	10.0.2.15	162.212.156.148	43917	53
1756	1521397363.650891	331	DNS	162.212.156.148	10.0.2.15	53	43917
1757	1521397363.651091	324	DNS	10.0.2.15	162.212.156.148	43917	53
1758	1521397363.66625	329	DNS	162.212.156.148	10.0.2.15	53	43917
1759	1521397363.666309	324	DNS	10.0.2.15	162.212.156.148	43917	53
1760	1521397363.680245	329	DNS	162.212.156.148	10.0.2.15	53	43917
1761	1521397363.680306	324	DNS	10.0.2.15	162.212.156.148	43917	53
1762	1521397363.694497	329	DNS	162.212.156.148	10.0.2.15	53	43917
1763	1521397363.694553	324	DNS	10.0.2.15	162.212.156.148	43917	53
1764	1521397363.709607	329	DNS	162.212.156.148	10.0.2.15	53	43917
1765	1521397363.709663	324	DNS	10.0.2.15	162.212.156.148	43917	53
1766	1521397363.724408	329	DNS	162.212.156.148	10.0.2.15	53	43917
1767	1521397363.724465	225	DNS	10.0.2.15	162.212.156.148	43917	53
1768	1521397363.760826	230	DNS	162.212.156.148	10.0.2.15	53	43917
1769	1521397363.761057	324	DNS	10.0.2.15	162.212.156.148	43917	53
1770	1521397363.775681	329	DNS	162.212.156.148	10.0.2.15	53	43917
1771	1521397363.775818	324	DNS	10.0.2.15	162.212.156.148	43917	53
1772	1521397363.789513	391	DNS	162.212.156.148	10.0.2.15	53	43917
1773	1521397363.789601	324	DNS	10.0.2.15	162.212.156.148	43917	53
1774	1521397363.803862	329	DNS	162.212.156.148	10.0.2.15	53	43917
1775	1521397363.803965	324	DNS	10.0.2.15	162.212.156.148	43917	53
1776	1521397363.81864	329	DNS	162.212.156.148	10.0.2.15	53	43917
1777	1521397363.818703	324	DNS	10.0.2.15	162.212.156.148	43917	53
1778	1521397363.847243	329	DNS	162.212.156.148	10.0.2.15	53	43917
1779	1521397363.847327	225	DNS	10.0.2.15	162.212.156.148	43917	53
1780	1521397363.883329	230	DNS	162.212.156.148	10.0.2.15	53	43917
1781	1521397363.883536	324	DNS	10.0.2.15	162.212.156.148	43917	53
1782	1521397363.909506	391	DNS	162.212.156.148	10.0.2.15	53	43917
1783	1521397363.909599	324	DNS	10.0.2.15	162.212.156.148	43917	53
1784	1521397363.925064	329	DNS	162.212.156.148	10.0.2.15	53	43917
1785	1521397363.925128	324	DNS	10.0.2.15	162.212.156.148	43917	53
1786	1521397363.938753	329	DNS	162.212.156.148	10.0.2.15	53	43917
1787	1521397363.938812	324	DNS	10.0.2.15	162.212.156.148	43917	53
1788	1521397363.953974	329	DNS	162.212.156.148	10.0.2.15	53	43917
1789	1521397363.954032	324	DNS	10.0.2.15	162.212.156.148	43917	53
1790	1521397363.967483	329	DNS	162.212.156.148	10.0.2.15	53	43917
1791	1521397363.967561	225	DNS	10.0.2.15	162.212.156.148	43917	53
1792	1521397364.002337	230	DNS	162.212.156.148	10.0.2.15	53	43917
1793	1521397364.002546	324	DNS	10.0.2.15	162.212.156.148	43917	53
1794	1521397364.019503	329	DNS	162.212.156.148	10.0.2.15	53	43917
1795	1521397364.019562	324	DNS	10.0.2.15	162.212.156.148	43917	53
1796	1521397364.033604	391	DNS	162.212.156.148	10.0.2.15	53	43917
1797	1521397364.033688	324	DNS	10.0.2.15	162.212.156.148	43917	53
1798	1521397364.047394	329	DNS	162.212.156.148	10.0.2.15	53	43917
1799	1521397364.047457	324	DNS	10.0.2.15	162.212.156.148	43917	53
1800	1521397364.061314	329	DNS	162.212.156.148	10.0.2.15	53	43917
1801	1521397364.06139	324	DNS	10.0.2.15	162.212.156.148	43917	53
1802	1521397364.075483	329	DNS	162.212.156.148	10.0.2.15	53	43917
1803	1521397364.075546	225	DNS	10.0.2.15	162.212.156.148	43917	53
1804	1521397364.115493	230	DNS	162.212.156.148	10.0.2.15	53	43917
1805	1521397364.115687	324	DNS	10.0.2.15	162.212.156.148	43917	53
1806	1521397364.129501	391	DNS	162.212.156.148	10.0.2.15	53	43917
1807	1521397364.129576	324	DNS	10.0.2.15	162.212.156.148	43917	53
1808	1521397364.143805	329	DNS	162.212.156.148	10.0.2.15	53	43917
1809	1521397364.143876	324	DNS	10.0.2.15	162.212.156.148	43917	53
1810	1521397364.158974	329	DNS	162.212.156.148	10.0.2.15	53	43917
1811	1521397364.159104	324	DNS	10.0.2.15	162.212.156.148	43917	53
1812	1521397364.173997	329	DNS	162.212.156.148	10.0.2.15	53	43917
1813	1521397364.174056	324	DNS	10.0.2.15	162.212.156.148	43917	53
1814	1521397364.187856	329	DNS	162.212.156.148	10.0.2.15	53	43917
1815	1521397364.187946	225	DNS	10.0.2.15	162.212.156.148	43917	53
1816	1521397364.223036	230	DNS	162.212.156.148	10.0.2.15	53	43917
1817	1521397364.223222	324	DNS	10.0.2.15	162.212.156.148	43917	53
1818	1521397364.237925	329	DNS	162.212.156.148	10.0.2.15	53	43917
1819	1521397364.237988	324	DNS	10.0.2.15	162.212.156.148	43917	53
1820	1521397364.252132	391	DNS	162.212.156.148	10.0.2.15	53	43917
1821	1521397364.25221	324	DNS	10.0.2.15	162.212.156.148	43917	53
1822	1521397364.267599	329	DNS	162.212.156.148	10.0.2.15	53	43917
1823	1521397364.267668	324	DNS	10.0.2.15	162.212.156.148	43917	53
1824	1521397364.28127	329	DNS	162.212.156.148	10.0.2.15	53	43917
1825	1521397364.281424	324	DNS	10.0.2.15	162.212.156.148	43917	53
1826	1521397364.29737	329	DNS	162.212.156.148	10.0.2.15	53	43917
1827	1521397364.297459	225	DNS	10.0.2.15	162.212.156.148	43917	53
1828	1521397364.332825	230	DNS	162.212.156.148	10.0.2.15	53	43917
1829	1521397364.333029	324	DNS	10.0.2.15	162.212.156.148	43917	53
1830	1521397364.350037	329	DNS	162.212.156.148	10.0.2.15	53	43917
1831	1521397364.35011	324	DNS	10.0.2.15	162.212.156.148	43917	53
1832	1521397364.365055	391	DNS	162.212.156.148	10.0.2.15	53	43917
1833	1521397364.365141	324	DNS	10.0.2.15	162.212.156.148	43917	53
1834	1521397364.379316	329	DNS	162.212.156.148	10.0.2.15	53	43917
1835	1521397364.379376	324	DNS	10.0.2.15	162.212.156.148	43917	53
1836	1521397364.393636	329	DNS	162.212.156.148	10.0.2.15	53	43917
1837	1521397364.393697	324	DNS	10.0.2.15	162.212.156.148	43917	53
1838	1521397364.409419	329	DNS	162.212.156.148	10.0.2.15	53	43917
1839	1521397364.409482	225	DNS	10.0.2.15	162.212.156.148	43917	53
1840	1521397364.454457	230	DNS	162.212.156.148	10.0.2.15	53	43917
1841	1521397364.45466	324	DNS	10.0.2.15	162.212.156.148	43917	53
1842	1521397364.473129	391	DNS	162.212.156.148	10.0.2.15	53	43917
1843	1521397364.473204	324	DNS	10.0.2.15	162.212.156.148	43917	53
1844	1521397364.489139	329	DNS	162.212.156.148	10.0.2.15	53	43917
1845	1521397364.48921	324	DNS	10.0.2.15	162.212.156.148	43917	53
1846	1521397364.504621	329	DNS	162.212.156.148	10.0.2.15	53	43917
1847	1521397364.504681	324	DNS	10.0.2.15	162.212.156.148	43917	53
1848	1521397364.519134	329	DNS	162.212.156.148	10.0.2.15	53	43917
1849	1521397364.519255	324	DNS	10.0.2.15	162.212.156.148	43917	53
1850	1521397364.53303	329	DNS	162.212.156.148	10.0.2.15	53	43917
1851	1521397364.533085	225	DNS	10.0.2.15	162.212.156.148	43917	53
1852	1521397364.568458	230	DNS	162.212.156.148	10.0.2.15	53	43917
1853	1521397364.56873	324	DNS	10.0.2.15	162.212.156.148	43917	53
1854	1521397364.583402	329	DNS	162.212.156.148	10.0.2.15	53	43917
1855	1521397364.583464	324	DNS	10.0.2.15	162.212.156.148	43917	53
1856	1521397364.598284	391	DNS	162.212.156.148	10.0.2.15	53	43917
1857	1521397364.598361	324	DNS	10.0.2.15	162.212.156.148	43917	53
1858	1521397364.61188	329	DNS	162.212.156.148	10.0.2.15	53	43917
1859	1521397364.611973	324	DNS	10.0.2.15	162.212.156.148	43917	53
1860	1521397364.625336	329	DNS	162.212.156.148	10.0.2.15	53	43917
